is_female,test_id
[ 0.01864773  0.98135227],820
[ 0.06321532  0.93678468],821
[ 0.96633577  0.03366425],822
[ 0.99014074  0.00985928],823
[ 0.4158529  0.5841471],824
[ 0.97114974  0.02885024],825
[ 0.97596514  0.02403483],826
[ 0.00607294  0.99392706],827
[ 0.00439751  0.99560249],828
[ 0.58276761  0.41723242],829
[ 0.02353179  0.97646821],830
[ 0.00536293  0.99463707],831
[ 0.01361936  0.98638064],832
[ 0.21568501  0.78431499],833
[ 0.96504331  0.03495671],834
[ 0.00565863  0.99434137],835
[ 0.54318368  0.45681629],836
[ 0.96673399  0.03326602],837
[ 0.83679587  0.16320412],838
[ 0.00774276  0.99225724],839
[ 0.97746623  0.02253379],840
[ 0.00455689  0.99544311],841
[ 0.98090667  0.01909331],842
[ 0.97547269  0.02452731],843
[ 0.91598213  0.0840179 ],844
[ 0.0541206  0.9458794],845
[ 0.14831167  0.85168833],846
[ 0.98659217  0.01340785],847
[ 0.01254129  0.98745871],848
[ 0.94477361  0.05522637],849
[ 0.09428769  0.90571231],850
[ 0.00849974  0.99150026],851
[ 0.01155436  0.98844564],852
[ 0.05604607  0.94395393],853
[ 0.35380304  0.64619696],854
[ 0.95188963  0.04811038],855
[ 0.92116004  0.07883998],856
[ 0.98885471  0.01114526],857
[ 0.98251438  0.0174856 ],858
[ 0.0144732  0.9855268],859
[ 0.05604607  0.94395393],860
[ 0.5321629   0.46783713],861
[ 0.02095467  0.97904533],862
[ 0.98319364  0.01680637],863
[ 0.01737738  0.98262262],864
[ 0.02281791  0.97718209],865
[ 0.93028879  0.0697112 ],866
[ 0.19923478  0.80076522],867
[ 0.77202308  0.22797693],868
[ 0.00702465  0.99297535],869
[ 0.04309624  0.95690376],870
[ 0.00980037  0.99019963],871
[ 0.06122124  0.93877876],872
[ 0.02143425  0.97856575],873
[ 0.49730808  0.50269192],874
[ 0.96395862  0.03604141],875
[ 0.76360857  0.23639145],876
[ 0.00734085  0.99265915],877
[ 0.94935262  0.05064737],878
[ 0.01057899  0.98942101],879
[ 0.01222616  0.98777384],880
[ 0.14159811  0.85840189],881
[ 0.0052768  0.9947232],882
[ 0.3642838  0.6357162],883
[ 0.92328435  0.07671563],884
[ 0.00949109  0.99050891],885
[ 0.30245018  0.69754982],886
[ 0.90511292  0.09488709],887
[ 0.98020488  0.01979513],888
[ 0.97165549  0.02834452],889
[ 0.0093202  0.9906798],890
[ 0.0196588  0.9803412],891
[ 0.02919167  0.97080833],892
[ 0.9762221   0.02377789],893
[ 0.01775199  0.98224801],894
[ 0.00926787  0.99073213],895
[ 0.89823341  0.10176658],896
[ 0.87465942  0.12534061],897
[ 0.93394196  0.06605802],898
[ 0.04205078  0.95794922],899
[ 0.53004158  0.46995845],900
[ 0.01119459  0.98880541],901
[ 0.85593933  0.14406069],902
[ 0.96778548  0.03221455],903
[ 0.98776883  0.01223119],904
[ 0.87658894  0.12341104],905
[ 0.03960055  0.96039945],906
[ 0.00945801  0.99054199],907
[ 0.0536356  0.9463644],908
[ 0.50699556  0.49300441],909
[ 0.00629187  0.99370813],910
[ 0.96512777  0.03487224],911
[ 0.00491869  0.99508131],912
[ 0.15070623  0.84929377],913
[ 0.00871867  0.99128133],914
[ 0.93176466  0.06823536],915
[ 0.01133209  0.98866791],916
[ 0.00385058  0.99614942],917
[ 0.05330551  0.94669449],918
[ 0.54974592  0.45025408],919
[ 0.00655842  0.99344158],920
[ 0.99084252  0.00915748],921
[ 0.01007378  0.98992622],922
[ 0.98344982  0.01655018],923
[ 0.64359081  0.35640919],924
[ 0.97114301  0.02885696],925
[ 0.3734495  0.6265505],926
[ 0.98525739  0.01474262],927
[ 0.99241608  0.0075839 ],928
[ 0.00834346  0.99165654],929
[ 0.96735466  0.03264533],930
[ 0.00489897  0.99510103],931
[ 0.96268159  0.03731842],932
[ 0.13850862  0.86149138],933
[ 0.98048478  0.01951519],934
[ 0.00706756  0.99293244],935
[ 0.14258742  0.85741258],936
[ 0.87022328  0.12977675],937
[ 0.9888339   0.01116607],938
[ 0.01006818  0.98993182],939
[ 0.02170211  0.97829789],940
[ 0.97753155  0.02246842],941
[ 0.00749403  0.99250597],942
[ 0.40140378  0.59859622],943
[ 0.45999354  0.54000646],944
[ 0.99445206  0.00554797],945
[ 0.0067153  0.9932847],946
[ 0.45999354  0.54000646],947
[ 0.44506252  0.55493748],948
[ 0.9684267  0.0315733],949
[ 0.0153743  0.9846257],950
[ 0.01087207  0.98912793],951
[ 0.06979078  0.93020922],952
[ 0.01598024  0.98401976],953
[ 0.0283975  0.9716025],954
[ 0.17953515  0.82046485],955
[ 0.4584564  0.5415436],956
[ 0.98818159  0.01181843],957
[ 0.98973531  0.01026468],958
[ 0.9110266   0.08897343],959
[ 0.00403166  0.99596834],960
[ 0.52937311  0.47062689],961
[ 0.01177132  0.98822868],962
[ 0.58276761  0.41723242],963
[ 0.00689805  0.99310195],964
[ 0.01216394  0.98783606],965
[ 0.0063287  0.9936713],966
[ 0.58782625  0.41217378],967
[ 0.6057657   0.39423427],968
[ 0.95033038  0.04966965],969
[ 0.94612753  0.0538725 ],970
[ 0.8725304   0.12746961],971
[ 0.64914423  0.35085577],972
[ 0.6882484  0.3117516],973
[ 0.81778079  0.18221921],974
[ 0.92672932  0.07327071],975
[ 0.01855254  0.98144746],976
[ 0.00482982  0.99517018],977
[ 0.98720372  0.01279627],978
[ 0.17810631  0.82189369],979
[ 0.07151526  0.92848474],980
[ 0.95440853  0.04559145],981
[ 0.39332187  0.60667813],982
[ 0.01538128  0.98461872],983
[ 0.58236533  0.41763467],984
[ 0.93761373  0.06238624],985
[ 0.02017879  0.97982121],986
[ 0.92426091  0.07573909],987
[ 0.07612228  0.92387772],988
[ 0.00438774  0.99561226],989
[ 0.90407389  0.09592613],990
[ 0.00725675  0.99274325],991
[ 0.55416274  0.44583726],992
[ 0.21371633  0.78628367],993
[ 0.32318532  0.67681468],994
[ 0.78895772  0.21104227],995
[ 0.95487559  0.04512439],996
[ 0.00638968  0.99361032],997
[ 0.00367028  0.99632972],998
[ 0.91356695  0.08643305],999
[ 0.21026802  0.78973198],1000
[ 0.01132625  0.98867375],1001
[ 0.00545287  0.99454713],1002
[ 0.63489223  0.36510777],1003
[ 0.9552424   0.04475757],1004
[ 0.02283096  0.97716904],1005
[ 0.95940083  0.04059914],1006
[ 0.01416457  0.98583543],1007
[ 0.92480326  0.07519674],1008
[ 0.00789005  0.99210995],1009
[ 0.32621163  0.67378837],1010
[ 0.8902244  0.1097756],1011
[ 0.59080559  0.40919441],1012
[ 0.02686757  0.97313243],1013
[ 0.87564594  0.12435405],1014
[ 0.0091182  0.9908818],1015
[ 0.98532087  0.01467914],1016
[ 0.93180597  0.06819405],1017
[ 0.55328071  0.44671932],1018
[ 0.02028257  0.97971743],1019
[ 0.93447572  0.06552427],1020
[ 0.00808632  0.99191368],1021
[ 0.01398367  0.98601633],1022
[ 0.33287269  0.66712731],1023
[ 0.96835101  0.03164901],1024
[ 0.98617929  0.01382068],1025
[ 0.0090152  0.9909848],1026
[ 0.96497369  0.03502633],1027
[ 0.01050979  0.98949021],1028
[ 0.00849879  0.99150121],1029
[ 0.0232656  0.9767344],1030
[ 0.72736412  0.27263588],1031
[ 0.96007341  0.03992657],1032
[ 0.06896144  0.93103856],1033
[ 0.98875308  0.0112469 ],1034
[ 0.00909597  0.99090403],1035
[ 0.02231932  0.97768068],1036
[ 0.00874883  0.99125117],1037
[ 0.57763577  0.42236423],1038
[ 0.02398807  0.97601193],1039
[ 0.00349182  0.99650818],1040
[ 0.00944674  0.99055326],1041
[ 0.98933911  0.01066087],1042
[ 0.11385101  0.88614899],1043
[ 0.01277751  0.98722249],1044
[ 0.96504331  0.03495671],1045
[ 0.01362008  0.98637992],1046
[ 0.91907948  0.08092054],1047
[ 0.02072918  0.97927082],1048
[ 0.95282477  0.04717521],1049
[ 0.04079384  0.95920616],1050
[ 0.0094862  0.9905138],1051
[ 0.98637539  0.01362461],1052
[ 0.00809515  0.99190485],1053
[ 0.01138175  0.98861825],1054
[ 0.9408856   0.05911442],1055
[ 0.5546627   0.44533727],1056
[ 0.37321168  0.62678832],1057
[ 0.01735872  0.98264128],1058
[ 0.82444322  0.17555679],1059
[ 0.99468058  0.00531941],1060
[ 0.01087999  0.98912001],1061
[ 0.00936568  0.99063432],1062
[ 0.03484535  0.96515465],1063
[ 0.90793753  0.09206245],1064
[ 0.40480191  0.59519809],1065
[ 0.94448721  0.05551278],1066
[ 0.54507041  0.45492959],1067
[ 0.98800725  0.01199273],1068
[ 0.93845725  0.06154272],1069
[ 0.98028731  0.0197127 ],1070
[ 0.01640379  0.98359621],1071
[ 0.94021547  0.05978456],1072
[ 0.18578279  0.81421721],1073
[ 0.09127468  0.90872532],1074
[ 0.10347652  0.89652348],1075
[ 0.17648011  0.82351989],1076
[ 0.66516811  0.33483189],1077
[ 0.01481313  0.98518687],1078
[ 0.89839113  0.10160888],1079
[ 0.92348266  0.07651735],1080
[ 0.59886849  0.40113154],1081
[ 0.97548252  0.02451746],1082
[ 0.01039648  0.98960352],1083
[ 0.0109936  0.9890064],1084
[ 0.92328435  0.07671563],1085
[ 0.98810804  0.01189196],1086
[ 0.84424889  0.15575114],1087
[ 0.00385511  0.99614489],1088
[ 0.24219221  0.75780779],1089
[ 0.9538579   0.04614211],1090
[ 0.92509758  0.07490239],1091
[ 0.990058  0.009942],1092
[ 0.81102782  0.18897218],1093
[ 0.47212547  0.52787453],1094
[ 0.00734299  0.99265701],1095
[ 0.93441856  0.06558147],1096
[ 0.61089462  0.38910538],1097
[ 0.92594749  0.07405251],1098
[ 0.01390553  0.98609447],1099
[ 0.01301098  0.98698902],1100
[ 0.96312982  0.03687019],1101
[ 0.08329111  0.91670889],1102
[ 0.62290567  0.37709433],1103
[ 0.53703976  0.46296024],1104
[ 0.01428145  0.98571855],1105
[ 0.00523663  0.99476337],1106
[ 0.5677495   0.43225053],1107
[ 0.01777387  0.98222613],1108
[ 0.98046982  0.01953018],1109
[ 0.05166149  0.94833851],1110
[ 0.98905224  0.01094776],1111
[ 0.65566975  0.34433025],1112
[ 0.92509758  0.07490239],1113
[ 0.01060599  0.98939401],1114
[ 0.01561618  0.98438382],1115
[ 0.48609084  0.51390916],1116
[ 0.00860655  0.99139345],1117
[ 0.00707626  0.99292374],1118
[ 0.00981307  0.99018693],1119
[ 0.99185359  0.00814639],1120
[ 0.00852805  0.99147195],1121
[ 0.01246202  0.98753798],1122
[ 0.08549368  0.91450632],1123
[ 0.01484197  0.98515803],1124
[ 0.36720228  0.63279772],1125
[ 0.00789005  0.99210995],1126
[ 0.98964608  0.01035392],1127
[ 0.79688281  0.20311718],1128
[ 0.00562799  0.99437201],1129
[ 0.95785338  0.04214663],1130
[ 0.99152523  0.00847478],1131
[ 0.00663674  0.99336326],1132
[ 0.96042609  0.0395739 ],1133
[ 0.00600463  0.99399537],1134
[ 0.33717608  0.66282392],1135
[ 0.01398367  0.98601633],1136
[ 0.0063163  0.9936837],1137
[ 0.09298736  0.90701264],1138
[ 0.96424091  0.03575907],1139
[ 0.93768799  0.06231202],1140
[ 0.01596487  0.98403513],1141
[ 0.10496283  0.89503717],1142
[ 0.95657468  0.04342532],1143
[ 0.98155433  0.01844569],1144
[ 0.01309007  0.98690993],1145
[ 0.02759278  0.97240722],1146
[ 0.00473124  0.99526876],1147
[ 0.94359666  0.05640333],1148
[ 0.97786826  0.02213175],1149
[ 0.01155984  0.98844016],1150
[ 0.71170509  0.28829491],1151
[ 0.82852894  0.17147107],1152
[ 0.48836762  0.51163238],1153
[ 0.01580244  0.98419756],1154
[ 0.81200647  0.1879935 ],1155
[ 0.7853505   0.21464951],1156
[ 0.6894055  0.3105945],1157
[ 0.01452231  0.98547769],1158
[ 0.01583308  0.98416692],1159
[ 0.92706662  0.07293338],1160
[ 0.92144114  0.07855888],1161
[ 0.05548966  0.94451034],1162
[ 0.01847059  0.98152941],1163
[ 0.00396073  0.99603927],1164
[ 0.98511821  0.01488179],1165
[ 0.9177627   0.08223728],1166
[ 0.42231691  0.57768309],1167
[ 0.83953512  0.16046487],1168
[ 0.01320177  0.98679823],1169
[ 0.14622736  0.85377264],1170
[ 0.00590533  0.99409467],1171
[ 0.41693199  0.58306801],1172
[ 0.29131162  0.70868838],1173
[ 0.8223666   0.17763337],1174
[ 0.01934856  0.98065144],1175
[ 0.96651512  0.0334849 ],1176
[ 0.91583085  0.08416917],1177
[ 0.00475365  0.99524635],1178
[ 0.00626737  0.99373263],1179
[ 0.45637202  0.54362798],1180
[ 0.0165695  0.9834305],1181
[ 0.01241302  0.98758698],1182
[ 0.98172617  0.01827385],1183
[ 0.92613453  0.07386546],1184
[ 0.21847105  0.78152895],1185
[ 0.00738901  0.99261099],1186
[ 0.0160315  0.9839685],1187
[ 0.84031934  0.15968066],1188
[ 0.00610656  0.99389344],1189
[ 0.95256144  0.04743855],1190
[ 0.0075646  0.9924354],1191
[ 0.5320639  0.4679361],1192
[ 0.01191145  0.98808855],1193
[ 0.02197242  0.97802758],1194
[ 0.52034771  0.47965229],1195
[ 0.88141251  0.11858749],1196
[ 0.08215785  0.91784215],1197
[ 0.98029751  0.01970247],1198
[ 0.43757683  0.56242317],1199
[ 0.00576621  0.99423379],1200
[ 0.15969759  0.84030241],1201
[ 0.03908294  0.96091706],1202
[ 0.10109013  0.89890987],1203
[ 0.52279443  0.47720557],1204
[ 0.87564898  0.12435102],1205
[ 0.98154426  0.01845576],1206
[ 0.94383502  0.05616499],1207
[ 0.81897342  0.18102656],1208
[ 0.97219211  0.0278079 ],1209
[ 0.97448355  0.02551645],1210
[ 0.4061811  0.5938189],1211
[ 0.96649987  0.03350014],1212
[ 0.00537509  0.99462491],1213
[ 0.96255237  0.03744765],1214
[ 0.07727057  0.92272943],1215
[ 0.35757446  0.64242554],1216
[ 0.26228976  0.73771024],1217
[ 0.00987011  0.99012989],1218
[ 0.96107513  0.03892488],1219
[ 0.92618686  0.07381313],1220
[ 0.00516993  0.99483007],1221
[ 0.97781169  0.0221883 ],1222
[ 0.95911664  0.04088334],1223
[ 0.00914794  0.99085206],1224
[ 0.4736445  0.5263555],1225
[ 0.4201405  0.5798595],1226
[ 0.48769546  0.51230454],1227
[ 0.01409537  0.98590463],1228
[ 0.9882803   0.01171972],1229
[ 0.01420045  0.98579955],1230
[ 0.62422037  0.37577963],1231
[ 0.23775733  0.76224267],1232
[ 0.95115507  0.04884494],1233
[ 0.97649497  0.02350504],1234
[ 0.49469912  0.50530088],1235
[ 0.01105785  0.98894215],1236
[ 0.01628351  0.98371649],1237
[ 0.33901304  0.66098696],1238
[ 0.9654097   0.03459031],1239
[ 0.0097757  0.9902243],1240
[ 0.94144845  0.05855155],1241
[ 0.02748984  0.97251016],1242
[ 0.96366477  0.03633526],1243
[ 0.02306908  0.97693092],1244
[ 0.00546825  0.99453175],1245
[ 0.01562589  0.98437411],1246
[ 0.99168909  0.00831092],1247
[ 0.97443247  0.02556752],1248
[ 0.37929082  0.62070918],1249
[ 0.01244152  0.98755848],1250
[ 0.01669747  0.98330253],1251
[ 0.81151271  0.18848728],1252
[ 0.99272245  0.00727756],1253
[ 0.00618768  0.99381232],1254
[ 0.00792277  0.99207723],1255
[ 0.11755228  0.88244772],1256
[ 0.9894259   0.01057408],1257
[ 0.04309994  0.95690006],1258
[ 0.09659159  0.90340841],1259
[ 0.90075642  0.09924357],1260
[ 0.96414661  0.03585336],1261
[ 0.31250703  0.68749297],1262
[ 0.01036572  0.98963428],1263
[ 0.00936568  0.99063432],1264
[ 0.98142844  0.01857157],1265
[ 0.21552622  0.78447378],1266
[ 0.18734318  0.81265682],1267
[ 0.01619536  0.98380464],1268
[ 0.00731444  0.99268556],1269
[ 0.93151259  0.06848738],1270
[ 0.02300566  0.97699434],1271
[ 0.48714334  0.51285666],1272
[ 0.01565683  0.98434317],1273
[ 0.6462369   0.35376307],1274
[ 0.86260891  0.13739108],1275
[ 0.90727776  0.09272225],1276
[ 0.48769546  0.51230454],1277
[ 0.01064986  0.98935014],1278
[ 0.99442905  0.00557096],1279
[ 0.05681098  0.94318902],1280
[ 0.95389932  0.0461007 ],1281
[ 0.29497737  0.70502263],1282
[ 0.99206477  0.00793522],1283
[ 0.70083153  0.29916844],1284
[ 0.04265022  0.95734978],1285
[ 0.3428008  0.6571992],1286
[ 0.88143808  0.11856191],1287
[ 0.94387591  0.0561241 ],1288
[ 0.93420446  0.06579556],1289
[ 0.55784571  0.44215426],1290
[ 0.92599756  0.07400246],1291
[ 0.96093202  0.03906798],1292
[ 0.01058614  0.98941386],1293
[ 0.96472239  0.03527763],1294
[ 0.00370932  0.99629068],1295
[ 0.43420082  0.56579918],1296
[ 0.00796735  0.99203265],1297
[ 0.0154084  0.9845916],1298
[ 0.95223534  0.04776463],1299
[ 0.09687346  0.90312654],1300
[ 0.05953395  0.94046605],1301
[ 0.82284057  0.17715941],1302
[ 0.01454324  0.98545676],1303
[ 0.15439451  0.84560549],1304
[ 0.00751668  0.99248332],1305
[ 0.94318038  0.05681963],1306
[ 0.0085972  0.9914028],1307
[ 0.01655787  0.98344213],1308
[ 0.43988997  0.56011003],1309
[ 0.57723331  0.42276672],1310
[ 0.54146916  0.45853084],1311
[ 0.01282853  0.98717147],1312
[ 0.75179994  0.24820006],1313
[ 0.91696274  0.08303723],1314
[ 0.38985199  0.61014801],1315
[ 0.01463413  0.98536587],1316
[ 0.99154204  0.00845798],1317
[ 0.98419738  0.01580262],1318
[ 0.96437556  0.03562442],1319
[ 0.0085972  0.9914028],1320
[ 0.97128975  0.02871022],1321
[ 0.0207051  0.9792949],1322
[ 0.01095921  0.98904079],1323
[ 0.84301174  0.15698828],1324
[ 0.00486439  0.99513561],1325
[ 0.00941521  0.99058479],1326
[ 0.99541652  0.00458347],1327
[ 0.97347426  0.02652575],1328
[ 0.90123773  0.0987623 ],1329
[ 0.00898135  0.99101865],1330
[ 0.94037056  0.05962941],1331
[ 0.98717016  0.01282983],1332
[ 0.05964571  0.94035429],1333
[ 0.92509758  0.07490239],1334
[ 0.52968633  0.47031364],1335
[ 0.97409856  0.02590146],1336
[ 0.83270007  0.16729991],1337
[ 0.03420359  0.96579641],1338
[ 0.00389284  0.99610716],1339
[ 0.93388474  0.06611523],1340
[ 0.9779774   0.02202258],1341
[ 0.98199666  0.01800335],1342
[ 0.48119789  0.51880211],1343
[ 0.00675976  0.99324024],1344
[ 0.01017976  0.98982024],1345
[ 0.00473124  0.99526876],1346
[ 0.01766229  0.98233771],1347
[ 0.01910341  0.98089659],1348
[ 0.68384475  0.31615525],1349
[ 0.93896192  0.0610381 ],1350
[ 0.04261976  0.95738024],1351
[ 0.93271118  0.06728882],1352
[ 0.98856753  0.01143245],1353
[ 0.00315619  0.99684381],1354
[ 0.0117386  0.9882614],1355
[ 0.83159763  0.16840236],1356
[ 0.00998825  0.99001175],1357
[ 0.95194125  0.04805873],1358
[ 0.06205016  0.93794984],1359
[ 0.19830102  0.80169898],1360
[ 0.01584035  0.98415965],1361
[ 0.01799637  0.98200363],1362
[ 0.01863933  0.98136067],1363
[ 0.98999232  0.0100077 ],1364
[ 0.78392601  0.216074  ],1365
[ 0.14646351  0.85353649],1366
[ 0.95520031  0.04479967],1367
[ 0.05397183  0.94602817],1368
[ 0.15417516  0.84582484],1369
[ 0.03232098  0.96767902],1370
[ 0.96653944  0.03346058],1371
[ 0.12488914  0.87511086],1372
[ 0.04894269  0.95105731],1373
[ 0.05633169  0.94366831],1374
[ 0.96643662  0.03356339],1375
[ 0.19658417  0.80341583],1376
[ 0.17420202  0.82579798],1377
[ 0.30954945  0.69045055],1378
[ 0.04040521  0.95959479],1379
[ 0.01779068  0.98220932],1380
[ 0.01314676  0.98685324],1381
[ 0.58963871  0.41036132],1382
[ 0.92961246  0.07038752],1383
[ 0.10504282  0.89495718],1384
[ 0.00780159  0.99219841],1385
[ 0.9116751  0.0883249],1386
[ 0.0093416  0.9906584],1387
[ 0.98120695  0.01879305],1388
[ 0.01267272  0.98732728],1389
[ 0.11584687  0.88415313],1390
[ 0.97858995  0.02141003],1391
[ 0.8465119  0.1534881],1392
[ 0.03404748  0.96595252],1393
[ 0.9694199  0.0305801],1394
[ 0.97283638  0.02716365],1395
[ 0.24605322  0.75394678],1396
[ 0.00588477  0.99411523],1397
[ 0.01479542  0.98520458],1398
[ 0.44588572  0.55411428],1399
[ 0.96604967  0.03395034],1400
[ 0.27896684  0.72103316],1401
[ 0.04086208  0.95913792],1402
[ 0.03544128  0.96455872],1403
[ 0.02276701  0.97723299],1404
[ 0.19592136  0.80407864],1405
[ 0.94750845  0.05249154],1406
[ 0.97775847  0.02224154],1407
[ 0.01400906  0.98599094],1408
[ 0.01021826  0.98978174],1409
[ 0.43935543  0.56064457],1410
[ 0.51167309  0.48832694],1411
[ 0.98181933  0.01818066],1412
[ 0.98444259  0.01555744],1413
[ 0.80347222  0.19652778],1414
[ 0.00682878  0.99317122],1415
[ 0.00802708  0.99197292],1416
[ 0.12148619  0.87851381],1417
[ 0.99608886  0.00391112],1418
[ 0.91645819  0.08354179],1419
[ 0.9068228   0.09317718],1420
[ 0.06401575  0.93598425],1421
[ 0.95887053  0.04112948],1422
[ 0.06809676  0.93190324],1423
[ 0.3026033  0.6973967],1424
[ 0.94324368  0.05675633],1425
[ 0.22492301  0.77507699],1426
[ 0.98787862  0.01212141],1427
[ 0.00701928  0.99298072],1428
[ 0.93299282  0.06700716],1429
[ 0.00860995  0.99139005],1430
[ 0.98732531  0.01267468],1431
[ 0.03682929  0.96317071],1432
[ 0.17420202  0.82579798],1433
[ 0.48964274  0.51035726],1434
[ 0.69736886  0.30263111],1435
[ 0.00835603  0.99164397],1436
[ 0.00918353  0.99081647],1437
[ 0.92885751  0.07114252],1438
[ 0.02313697  0.97686303],1439
[ 0.97118789  0.02881211],1440
[ 0.82813263  0.1718674 ],1441
[ 0.86224318  0.13775681],1442
[ 0.01328915  0.98671085],1443
[ 0.04694122  0.95305878],1444
[ 0.37790591  0.62209409],1445
[ 0.95897448  0.04102549],1446
[ 0.08064979  0.91935021],1447
[ 0.32251167  0.67748833],1448
[ 0.98856908  0.01143092],1449
[ 0.95913351  0.04086647],1450
[ 0.00922763  0.99077237],1451
[ 0.93308938  0.06691064],1452
[ 0.56546307  0.4345369 ],1453
[ 0.97022158  0.02977845],1454
[ 0.00772423  0.99227577],1455
[ 0.06122237  0.93877763],1456
[ 0.32366616  0.67633384],1457
[ 0.15066046  0.84933954],1458
[ 0.01313835  0.98686165],1459
[ 0.67674589  0.32325411],1460
[ 0.97735357  0.02264644],1461
[ 0.00546694  0.99453306],1462
[ 0.36754566  0.63245434],1463
[ 0.9113692  0.0886308],1464
[ 0.01418483  0.98581517],1465
[ 0.99020463  0.00979534],1466
[ 0.01805109  0.98194891],1467
[ 0.00529957  0.99470043],1468
[ 0.6141212   0.38587877],1469
[ 0.97183073  0.02816928],1470
[ 0.01791942  0.98208058],1471
[ 0.96438998  0.03561004],1472
[ 0.00999647  0.99000353],1473
[ 0.32621163  0.67378837],1474
[ 0.96033299  0.03966698],1475
[ 0.52031416  0.47968584],1476
[ 0.04962105  0.95037895],1477
[ 0.92426854  0.07573143],1478
[ 0.10167462  0.89832538],1479
[ 0.00793922  0.99206078],1480
[ 0.93140745  0.06859252],1481
[ 0.89921075  0.10078924],1482
[ 0.99067926  0.00932071],1483
[ 0.02293354  0.97706646],1484
[ 0.94556552  0.05443449],1485
[ 0.98657811  0.01342191],1486
[ 0.04080689  0.95919311],1487
[ 0.0084275  0.9915725],1488
[ 0.00497961  0.99502039],1489
[ 0.28962338  0.71037662],1490
[ 0.00857633  0.99142367],1491
[ 0.05175656  0.94824344],1492
[ 0.06590617  0.93409383],1493
[ 0.95735675  0.04264328],1494
