predict,p1
0,4.85E-23
0,1.09E-16
1,0.517883473
0,1.29E-24
1,0.997413223
1,1
1,1
0,8.24E-07
0,1.05E-13
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0.997948591
0,3.80E-04
0,0.010758013
1,1
0,5.95E-15
0,8.95E-18
1,0.941360854
0,2.91E-16
1,1
1,1
0,9.18E-15
0,2.93E-06
1,0.204077236
0,1.35E-06
0,6.24E-08
1,0.118143936
1,1
0,2.29E-18
0,7.66E-06
0,2.05E-11
0,2.20E-08
0,7.53E-15
1,1
1,1
0,3.49E-18
0,4.99E-14
0,3.75E-19
0,1.78E-04
1,1
0,1.28E-17
0,5.12E-08
0,3.16E-16
1,1
0,1.23E-11
1,1
1,1
0,2.42E-14
1,1
0,9.27E-07
1,1
0,4.05E-10
1,0.999999652
0,4.63E-20
0,1.05E-06
0,4.09E-20
1,1
0,3.03E-15
1,0.998974658
0,2.33E-06
1,1
1,0.975183922
0,2.54E-25
1,0.999999909
0,0.004175393
0,1.99E-16
0,2.77E-11
0,1.92E-07
0,4.17E-20
0,5.04E-07
0,6.26E-14
1,0.615765362
1,1
1,0.08866431
1,0.999999991
0,5.56E-17
0,6.57E-06
0,3.96E-19
1,0.999999999
1,0.946845526
0,0.001765928
0,1.06E-12
1,0.999999055
1,0.999445183
1,0.999988336
0,2.26E-15
0,6.12E-16
1,1
0,1.14E-10
0,2.97E-17
1,1
1,1
1,0.999920791
1,1
1,1
0,7.13E-13
1,1
1,1
1,0.999999922
0,9.77E-10
0,2.66E-09
0,2.07E-16
0,1.71E-14
0,5.35E-12
0,5.67E-05
0,8.38E-11
1,1
0,1.26E-12
1,1
1,1
1,0.999999999
0,2.27E-11
1,1
1,0.076201306
1,0.99999993
0,1.76E-06
1,0.999999999
0,1.00E-07
0,7.93E-14
0,3.49E-07
1,0.999999576
1,1
0,2.49E-17
0,3.81E-04
0,9.72E-04
1,0.993271208
1,1
1,1
1,0.997618168
1,0.999998856
0,0.019754164
0,2.29E-09
0,7.08E-12
1,1
1,0.112588336
0,1.47E-20
1,1
0,3.03E-10
1,1
1,1
1,1
1,1
0,3.25E-04
1,1
1,1
1,1
1,1
0,4.70E-08
1,1
1,0.999999999
0,2.40E-13
1,1
0,2.27E-20
0,6.40E-04
1,1
0,3.35E-12
1,1
1,0.999999984
1,1
0,2.19E-23
1,1
0,2.11E-23
0,1.63E-17
1,1
1,1
0,1.38E-10
0,0.0444973
1,1
0,2.88E-09
1,1
0,1.68E-13
1,0.99944428
0,0.007771559
1,0.999998968
0,2.10E-18
0,4.57E-10
0,1.04E-21
1,1
1,1
1,0.999999992
0,8.57E-14
1,1
1,1
0,8.67E-10
1,1
1,1
1,1
1,0.980139709
1,0.999999999
1,1
0,2.66E-05
1,0.999998818
1,1
0,5.09E-17
1,0.999999743
0,0.035484308
0,0.005514358
0,6.89E-15
0,7.63E-10
0,1.07E-08
0,2.17E-08
0,1.26E-36
0,1.03E-20
0,5.82E-08
1,1
1,1
1,0.999999591
1,1
0,1.07E-24
1,0.999999993
0,8.51E-14
0,9.76E-13
0,4.62E-04
1,1
1,0.999999993
0,5.67E-09
1,1
1,1
1,1
0,1.58E-14
0,7.61E-21
1,0.239844953
1,0.764940566
0,6.11E-16
0,2.93E-07
0,4.25E-04
1,0.999999904
1,0.999999995
0,4.01E-09
0,1.57E-07
0,1.76E-22
1,1
1,0.488644156
1,1
0,5.05E-10
1,0.999999909
0,1.26E-16
1,0.846047331
0,5.22E-08
1,1
0,3.16E-09
1,0.999999994
1,0.99999969
1,0.999999998
0,3.65E-18
1,1
1,0.353117412
0,1.37E-10
0,9.68E-29
0,2.27E-12
0,2.63E-08
0,3.08E-06
1,0.696204511
0,2.79E-29
0,4.12E-04
0,1.04E-16
1,1
0,1.97E-06
1,0.999999999
1,0.99283411
0,5.43E-08
0,3.04E-16
0,1.11E-11
0,3.20E-07
0,5.14E-24
0,3.14E-15
1,1
1,1
0,1.27E-09
1,0.999999999
1,1
0,0.0023472
0,5.00E-13
0,4.04E-07
1,1
1,1
0,3.30E-04
0,8.93E-16
0,1.16E-07
1,1
1,0.999996543
1,0.999850424
1,0.999999207
1,1
1,0.89528894
0,2.60E-08
0,1.36E-13
0,1.14E-15
0,0.021619168
1,0.999999998
1,0.999999993
0,2.32E-28
1,1
1,1
0,7.25E-21
0,8.76E-09
1,0.999999997
1,1
0,1.01E-14
1,0.999999999
0,2.29E-27
1,1
1,1
0,9.34E-07
1,0.999962557
0,4.06E-08
0,6.18E-12
1,0.999999981
1,1
0,1.18E-23
0,1.49E-18
1,1
0,2.31E-06
1,1
1,1
0,1.47E-05
0,6.89E-12
1,0.999999997
0,6.23E-06
1,0.999296855
0,2.16E-12
0,4.07E-08
1,0.999959594
1,1
1,0.999999998
1,0.933104685
0,4.36E-25
1,0.999999997
1,0.993211648
1,1
1,0.226326551
0,8.59E-12
1,1
0,0.005488394
0,8.80E-09
1,1
0,2.38E-21
0,3.70E-08
1,1
0,2.94E-20
0,2.29E-15
0,0.056769047
1,1
1,0.999999983
1,0.999948968
1,1
1,1
0,0.014671743
1,1
0,0.044044161
0,4.23E-07
1,0.999999991
1,1
0,1.03E-13
1,1
1,0.999999998
0,1.73E-18
0,1.00E-12
1,0.999999986
0,3.34E-30
1,1
1,0.999999965
0,2.42E-15
1,0.999991167
1,1
1,1
0,1.00E-07
1,0.989564684
1,1
1,0.992661673
0,3.89E-20
1,0.995476096
1,1
1,1
0,6.54E-28
1,1
1,0.999999925
1,1
0,1.05E-22
1,0.787936241
0,3.56E-06
1,1
1,1
0,1.60E-06
0,6.14E-04
0,0.004125697
1,1
0,2.00E-20
0,4.71E-09
1,0.999999996
1,1
1,0.999938919
1,1
1,0.984388216
1,1
0,1.25E-04
1,0.999986024
1,1
1,1
1,1
0,3.89E-16
0,1.43E-13
1,1
1,1
1,0.878660986
0,2.75E-06
1,1
0,1.56E-11
0,3.28E-19
1,0.999999994
0,1.14E-04
0,7.90E-04
0,4.02E-09
1,1
0,6.05E-16
0,3.69E-14
1,0.999999999
1,1
0,9.36E-10
1,1
1,1
1,1
0,5.43E-18
1,0.999998209
1,1
1,0.995094184
0,4.51E-19
0,3.98E-21
1,0.997987092
1,0.292257777
1,0.767916692
1,0.999999917
0,4.98E-09
1,0.999999995
0,4.51E-11
1,0.999998315
1,1
1,1
1,0.946861421
1,1
1,0.999295999
0,1.48E-04
0,1.87E-19
1,0.973583288
0,5.71E-04
1,0.097987856
1,0.991500624
0,3.03E-14
1,0.909951766
0,1.06E-10
0,8.04E-08
0,1.35E-11
1,1
0,0.042918665
1,1
1,1
0,4.54E-13
0,2.31E-13
0,0.009054378
0,4.01E-21
0,1.48E-27
1,1
1,0.999976372
1,1
1,1
1,1
1,1
0,8.17E-17
0,5.43E-13
0,6.06E-06
0,1.76E-26
1,0.999812649
1,1
0,1.25E-08
0,2.18E-17
0,1.07E-06
0,2.38E-11
0,6.74E-18
1,1
1,1
1,1
0,0.009869186
1,0.99999999
0,1.78E-04
0,3.80E-25
1,1
0,2.17E-13
1,0.999071879
1,0.999496733
1,1
1,1
1,0.999997828
1,1
1,1
0,2.20E-21
0,5.39E-11
1,0.668578303
1,0.999998625
0,1.60E-17
1,1
1,1
1,1
0,9.66E-20
0,8.89E-10
0,4.19E-27
0,1.26E-08
1,1
1,1
1,0.999999959
1,1
1,0.990893361
1,1
1,0.999928323
1,1
0,7.16E-19
1,1
1,1
1,1
1,1
1,0.961119891
1,1
0,0.00155579
1,1
0,9.47E-04
0,1.86E-13
0,7.36E-09
1,0.19447533
1,1
1,1
0,4.33E-04
0,5.93E-11
0,6.34E-23
0,4.00E-21
1,1
1,0.999987202
1,0.999999946
1,0.996503735
1,1
1,0.998776745
0,1.84E-05
0,7.51E-10
1,0.999997515
1,1
0,9.53E-18
0,4.82E-07
1,1
1,0.214542168
1,0.988338488
1,0.999924141
1,1
0,7.67E-21
1,0.954530974
1,1
0,7.65E-16
0,7.98E-11
1,0.51838655
1,0.390291553
1,0.988389801
1,1
1,1
0,0.001251511
1,1
0,9.49E-09
0,1.79E-10
1,0.998101763
1,0.998717897
0,7.50E-08
0,0.019192425
1,0.746830542
0,2.04E-15
0,1.93E-10
0,3.44E-10
1,1
1,0.999999933
1,1
1,1
1,1
0,2.96E-23
1,0.999999992
1,0.168388967
0,1.97E-14
1,0.999999992
0,7.75E-13
1,1
1,0.997612202
0,6.71E-04
1,0.999999999
1,1
1,1
1,0.999998448
0,0.009405912
1,1
0,3.80E-28
0,4.51E-15
1,1
1,0.999999828
1,0.997762237
0,1.53E-06
1,1
1,0.995560088
1,0.99999867
0,3.17E-11
1,1
0,2.02E-14
0,1.84E-07
0,7.19E-19
1,1
1,0.99999992
0,3.27E-19
1,1
0,3.34E-12
0,3.00E-23
1,0.999939906
0,1.29E-14
0,5.77E-11
1,1
0,8.05E-08
1,1
1,1
1,1
0,6.10E-20
1,1
0,4.32E-19
0,0.009493489
0,2.27E-06
0,1.54E-11
0,5.32E-16
0,2.39E-07
1,0.999999999
1,0.999477738
1,0.999999991
1,0.06314173
0,2.48E-28
1,1
1,1
1,0.675864919
1,0.99202534
1,0.999786755
0,1.08E-25
1,1
1,0.999999969
1,1
0,1.27E-06
0,1.75E-21
1,1
1,1
1,1
0,6.71E-14
0,7.20E-19
0,4.10E-08
0,3.89E-12
0,8.88E-06
0,5.02E-07
1,0.999999544
1,1
1,1
0,3.57E-15
1,0.070057972
1,0.999632063
1,1
1,1
1,1
0,1.29E-12
0,2.28E-06
1,0.999999992
1,1
0,5.30E-07
0,2.63E-20
0,4.09E-06
0,5.17E-14
1,1
1,1
1,1
1,1
1,1
0,8.77E-08
0,2.28E-23
0,1.72E-09
1,1
1,0.99999999
0,1.87E-20
1,0.998040805
0,1.02E-11
1,1
0,1.22E-09
1,0.994515906
0,6.76E-20
1,0.99996576
1,1
1,0.999999999
0,2.11E-07
0,3.66E-08
1,0.999128053
1,1
0,1.66E-14
0,0.002219639
0,3.03E-26
1,1
0,1.45E-16
1,0.999999964
1,1
1,0.935990945
0,0.001201641
1,1
1,1
1,0.915697125
0,9.15E-06
0,2.01E-13
1,0.929766435
0,4.10E-06
1,1
1,1
1,0.999999999
1,0.999999985
0,7.17E-14
0,2.53E-12
0,3.48E-14
0,5.98E-08
1,0.999999979
0,7.00E-14
1,0.415751552
0,3.47E-23
1,0.997962606
0,9.35E-13
1,0.999999109
0,2.32E-10
0,1.06E-14
0,1.06E-14
1,1
1,0.999999994
1,1
1,1
0,1.85E-19
0,4.35E-10
1,0.936710873
1,1
1,1
0,3.19E-12
1,1
0,3.54E-08
1,1
1,1
0,2.44E-14
1,1
1,1
0,0.002580638
0,2.63E-05
0,6.02E-08
0,6.57E-12
1,0.214208126
0,2.76E-10
0,6.88E-05
1,1
1,1
1,1
1,0.999999918
1,1
1,1
0,3.22E-12
1,1
1,1
1,1
0,8.29E-11
0,5.24E-26
0,9.14E-35
1,1
1,1
1,0.999080267
1,1
0,1.40E-12
1,1
1,1
1,1
0,5.52E-04
1,1
1,1
1,0.999172349
0,1.28E-07
0,1.68E-05
1,1
0,7.12E-21
1,0.253540806
0,1.35E-19
1,0.999999999
0,1.81E-21
1,1
0,1.24E-22
0,5.93E-06
0,1.09E-14
1,1
1,0.999999666
0,2.51E-18
1,0.99999986
1,1
1,0.999999732
0,1.96E-15
1,1
0,9.06E-17
1,0.999782069
1,0.99983763
1,1
0,1.29E-09
0,2.69E-09
1,1
1,0.999963269
0,2.68E-15
1,0.999711192
0,6.45E-15
1,1
0,6.71E-11
0,1.38E-18
1,1
0,2.46E-20
1,0.999976245
1,0.999970588
1,1
0,1.41E-10
1,1
1,1
1,1
0,1.02E-15
0,4.74E-06
0,0.001285631
1,0.986965095
1,1
1,0.317989097
1,1
0,1.27E-23
1,1
1,1
1,0.99999546
1,0.999970641
1,1
0,1.15E-07
1,0.999999982
0,1.89E-10
1,0.994523555
1,0.999992903
0,3.52E-16
0,0.001212824
0,6.44E-12
0,4.26E-12
0,3.04E-17
0,2.75E-09
1,1
1,1
1,0.993208193
0,6.82E-13
1,0.96716433
0,1.42E-05
0,5.23E-05
1,1
1,1
1,0.999959851
0,2.56E-07
0,1.32E-09
0,3.60E-12
0,8.88E-17
1,1
1,0.76243699
1,1
0,9.17E-10
0,1.32E-19
0,1.29E-27
1,0.993851138
1,1
0,9.29E-07
0,7.17E-13
1,1
0,3.67E-08
0,3.64E-04
1,1
0,2.51E-07
1,1
1,1
0,9.22E-06
0,1.07E-20
1,1
0,7.18E-04
1,1
0,2.39E-10
1,1
1,1
1,0.999999952
0,2.11E-11
1,1
0,9.31E-04
0,3.33E-16
0,1.56E-10
0,1.97E-16
1,1
0,2.07E-14
0,0.004193211
1,0.999999969
1,0.999999985
1,1
1,0.999558919
1,1
0,9.78E-10
0,1.67E-05
0,1.57E-14
1,1
0,6.82E-12
1,0.999996638
0,5.23E-05
0,1.05E-18
0,1.33E-20
0,5.02E-05
0,1.53E-24
0,1.98E-07
0,8.94E-15
1,0.999994293
1,0.999992953
1,0.999999992
0,4.21E-16
1,0.999999998
1,0.999691648
1,0.999999049
1,0.952460062
1,1
1,0.9999979
0,3.80E-18
1,0.999999612
1,1
0,2.15E-13
0,6.03E-16
0,3.66E-06
1,0.999999998
0,6.57E-04
1,1
0,3.35E-16
1,1
1,1
0,9.07E-17
1,0.212916063
1,0.999999761
1,1
1,0.665390808
1,1
1,1
1,0.999999935
1,1
1,1
1,1
1,1
0,5.26E-18
0,1.01E-08
1,1
1,0.999999914
0,1.37E-04
1,1
1,0.999995566
0,9.48E-04
1,0.999930252
1,0.999660367
0,6.69E-25
1,1
0,5.42E-07
1,1
0,0.001369242
0,7.00E-05
1,0.999998704
0,1.48E-16
1,0.999994965
1,0.999579149
0,5.21E-11
1,1
0,3.23E-11
0,4.53E-11
1,0.98574154
0,1.69E-21
1,1
1,1
0,1.49E-23
1,1
1,1
1,1
1,0.999999297
0,1.67E-14
0,2.88E-06
1,0.992530123
0,1.37E-18
0,1.72E-06
0,1.25E-07
1,1
1,1
0,6.46E-05
1,1
0,1.40E-15
0,9.52E-21
0,3.46E-18
1,0.436575029
1,1
0,4.95E-36
1,0.955703746
1,1
1,0.86035961
0,9.16E-19
1,0.883635621
1,0.999999568
1,0.999126553
1,1
1,0.999999999
0,6.69E-24
1,0.999999996
0,1.10E-11
0,2.17E-11
1,1
0,1.90E-09
1,0.999720396
1,1
0,7.63E-20
1,0.9991395
1,1
1,1
1,0.801770088
0,1.66E-09
0,3.70E-05
1,0.423563923
1,0.998573362
1,1
0,6.42E-06
1,1
1,0.999999998
0,2.17E-23
0,2.97E-07
1,1
0,2.77E-16
0,3.68E-08
0,3.38E-10
1,1
0,2.24E-05
0,7.52E-15
1,0.998780173
1,0.999999998
1,0.163838651
0,9.21E-10
0,4.32E-06
0,6.65E-07
1,1
0,3.21E-14
0,1.60E-09
0,8.87E-14
1,1
0,7.85E-14
1,0.999967041
0,8.61E-16
1,1
1,0.999999997
1,0.995453668
0,1.22E-07
0,2.13E-04
1,1
1,1
0,2.12E-13
0,1.62E-30
1,0.999999999
0,3.10E-05
0,8.24E-10
1,1
0,5.31E-12
0,0.009840291
0,2.62E-18
0,3.57E-15
1,1
1,0.999999995
1,0.993140469
0,1.69E-13
0,9.40E-13
0,2.72E-21
1,1
1,0.999806166
1,1
1,1
1,1
1,1
1,1
0,2.20E-35
1,1
1,1
0,3.42E-12
0,2.43E-15
1,0.998656885
1,0.999672567
1,1
0,4.27E-10
1,0.999999999
1,0.581419466
1,1
0,8.88E-11
1,0.999971761
1,0.999872515
1,1
1,1
1,0.999999985
1,0.999998779
1,1
0,3.09E-07
1,1
1,0.999999012
0,8.74E-15
1,1
1,1
1,1
0,1.47E-19
0,2.14E-23
0,4.20E-16
0,3.51E-21
1,0.979175373
0,0.001328763
1,0.183952935
0,3.39E-11
0,1.08E-14
0,1.78E-16
0,2.76E-17
0,2.23E-13
1,1
1,0.999999998
0,6.81E-22
0,1.85E-11
0,7.80E-20
1,0.999760561
1,1
1,1
0,1.58E-04
1,0.999999626
1,1
1,1
1,1
1,0.78288008
0,2.72E-16
1,1
0,5.88E-06
0,8.13E-09
1,1
1,1
0,4.58E-32
1,1
0,1.54E-25
1,1
1,1
0,0.005201963
1,1
1,0.999591738
1,0.949850923
0,3.54E-17
1,0.999989649
1,1
1,0.999999999
0,1.52E-16
0,2.58E-07
0,4.04E-07
0,7.31E-24
0,7.08E-18
1,1
0,3.41E-10
1,1
0,4.07E-10
1,1
1,0.995836176
1,1
0,3.03E-08
0,4.35E-08
1,0.999999995
1,1
0,6.56E-11
0,1.71E-05
0,1.55E-05
0,5.36E-13
0,7.74E-08
0,1.14E-18
1,1
1,1
0,1.09E-11
1,1
1,1
0,8.21E-06
1,1
0,1.42E-08
1,0.99999989
1,1
1,0.999996056
1,0.894848078
1,0.999999486
1,1
0,3.96E-14
1,1
0,1.14E-21
0,0.038448236
1,0.999999699
0,2.58E-09
1,1
0,1.77E-09
0,2.89E-20
0,2.29E-12
0,2.17E-05
1,0.999999999
1,0.917586386
0,5.53E-04
0,1.37E-04
1,0.555424118
1,1
1,1
1,0.999999968
1,1
0,3.18E-16
1,1
1,1
0,7.78E-07
1,1
0,1.09E-17
1,1
1,1
1,1
0,1.60E-07
1,0.999999938
0,7.10E-23
0,1.29E-09
0,1.89E-08
1,0.999997448
1,1
1,0.999832003
0,4.09E-12
1,0.824095991
0,6.23E-04
0,0.001064957
1,1
1,1
1,1
0,3.81E-28
1,0.999989314
1,1
1,0.999999638
1,0.530056562
1,0.99997012
0,8.38E-17
1,1
0,7.08E-04
1,1
1,0.101399585
1,1
1,1
0,1.23E-13
1,1
0,9.34E-17
0,0.009841778
1,1
0,1.85E-09
1,1
1,0.995273246
0,1.78E-16
1,1
0,7.82E-07
0,4.31E-16
1,0.99999959
1,0.966724501
1,1
1,0.99999999
0,4.36E-19
0,4.24E-11
1,0.999999999
0,1.41E-26
1,1
1,1
0,8.94E-17
0,8.25E-05
0,2.48E-15
1,1
1,1
1,0.999999905
1,1
0,8.88E-09
1,1
0,5.88E-09
1,1
1,1
1,1
0,3.91E-27
0,4.77E-09
1,1
1,1
0,8.87E-14
0,3.44E-04
1,0.96817441
1,0.999998623
0,3.12E-13
1,1
1,0.904122155
1,1
0,3.23E-07
1,1
1,1
1,1
1,1
0,2.68E-18
0,2.77E-25
0,1.30E-06
1,1
1,0.244671642
0,9.75E-25
1,1
1,0.999999991
0,1.21E-12
1,0.996479466
1,1
0,1.10E-15
0,2.21E-05
0,8.03E-23
0,1.14E-16
1,1
1,1
1,1
1,1
0,1.13E-17
0,1.32E-16
1,1
1,1
1,0.99998986
1,1
1,1
0,4.50E-07
1,0.9999909
1,0.999999981
1,0.999999906
0,0.001041869
1,1
1,1
1,1
1,0.999999884
0,7.27E-06
1,0.99999998
1,0.999999589
1,1
1,1
0,1.29E-17
0,3.79E-11
0,1.96E-10
1,0.446073241
0,6.82E-06
0,4.76E-16
1,1
0,5.91E-11
0,1.36E-10
0,3.39E-12
1,0.999999996
1,1
1,0.999612883
1,0.999999981
0,4.07E-17
1,1
1,1
0,1.89E-06
0,4.36E-09
0,1.03E-17
1,0.985159527
0,2.21E-18
1,1
1,1
1,1
0,3.11E-08
1,0.99287278
1,0.999884417
1,0.991799457
0,2.46E-21
0,8.26E-16
1,1
0,9.27E-19
1,0.999998179
0,9.12E-20
1,0.999596308
0,9.93E-08
0,4.51E-19
0,8.68E-27
1,0.705083503
1,1
0,1.33E-04
0,6.62E-29
0,0.002954221
1,0.999999885
0,4.73E-09
1,1
1,1
0,0.021391137
1,0.999999997
0,1.43E-25
0,8.26E-21
1,1
0,5.14E-05
1,0.256443172
0,3.14E-08
0,9.56E-06
1,1
1,0.999999999
0,1.07E-14
1,1
1,1
0,1.71E-15
1,1
0,8.24E-16
1,1
1,1
1,1
1,1
0,3.67E-06
1,1
0,5.66E-07
1,1
0,1.53E-13
0,5.71E-18
0,2.10E-07
1,1
0,8.66E-15
0,1.13E-16
0,1.85E-06
0,0.001703805
1,1
1,1
1,1
1,0.999999999
1,1
0,1.39E-11
0,2.76E-06
0,1.11E-13
1,0.977178835
0,2.72E-16
1,1
0,1.10E-09
0,1.45E-14
1,0.999766761
0,5.15E-13
1,1
1,0.935140637
0,4.60E-25
0,5.72E-12
0,9.07E-27
1,1
1,0.999992475
1,1
1,1
1,0.997938109
1,1
0,1.39E-10
1,1
1,0.713683307
1,0.999999977
0,1.18E-22
0,5.15E-09
0,1.72E-15
1,1
0,3.37E-04
1,0.999999994
0,2.19E-14
0,1.09E-11
1,1
0,2.49E-13
1,1
1,1
0,2.43E-04
0,5.95E-18
1,1
1,1
1,1
0,6.89E-04
1,1
1,0.999999999
1,1
1,1
1,1
1,0.999999988
1,1
1,1
1,0.999944431
0,1.35E-07
0,1.65E-09
1,1
1,0.983241401
0,4.90E-07
1,1
1,0.999999984
0,8.82E-11
1,1
1,1
1,1
1,0.997844738
1,1
0,6.51E-13
0,4.38E-09
1,1
0,1.93E-22
0,2.65E-06
1,1
0,4.88E-27
0,7.77E-23
0,8.94E-26
1,0.980024804
0,9.37E-05
0,6.59E-18
1,1
0,7.58E-16
1,1
0,0.001637228
0,1.15E-21
0,1.44E-10
0,3.80E-13
0,4.82E-15
1,1
1,1
0,9.12E-10
1,1
1,0.831155788
0,9.81E-22
1,1
0,7.38E-18
1,1
1,1
0,3.47E-22
0,7.90E-12
1,1
1,0.999999999
1,0.999974332
0,5.35E-19
0,0.002135671
0,1.06E-06
0,9.53E-22
1,1
1,0.999999755
1,0.999948255
1,0.997567111
1,1
0,2.52E-26
0,1.17E-16
1,0.945633435
1,0.999771171
1,0.999999995
1,0.999998956
0,1.92E-19
1,1
0,1.05E-06
1,1
1,0.997738638
0,1.13E-18
1,0.998838
0,4.32E-15
1,0.989014564
1,0.999999999
1,1
1,1
1,1
0,1.17E-04
1,1
0,0.008828254
1,1
1,1
1,1
1,0.987358227
1,0.999999961
1,1
0,4.60E-04
1,1
0,3.31E-17
0,2.24E-10
1,1
1,0.999592527
1,0.999999999
0,1.92E-14
1,1
1,1
1,0.590320693
0,5.89E-09
0,4.64E-04
0,0.014148853
1,1
1,1
1,0.999883574
0,1.38E-07
1,0.999999704
1,1
1,0.999999962
0,6.74E-09
1,1
0,1.86E-06
1,1
1,1
1,1
1,1
1,1
0,2.66E-31
1,1
1,0.999657802
0,2.84E-22
1,0.999999688
0,1.44E-12
0,1.19E-18
0,2.40E-10
1,0.998748917
1,0.999995873
0,5.49E-16
0,0.001949221
0,1.39E-13
0,1.98E-12
1,1
1,1
0,6.66E-22
0,2.58E-15
0,4.37E-09
0,1.12E-13
0,1.86E-07
0,1.41E-24
1,1
1,1
0,1.19E-08
1,1
0,2.54E-20
1,1
1,1
0,3.23E-05
0,1.02E-11
1,1
0,5.97E-17
1,1
0,7.35E-27
0,3.39E-26
1,1
0,2.93E-11
1,1
0,1.39E-10
1,1
0,0.002224741
1,1
1,0.99991191
1,0.726790935
1,1
0,1.96E-09
0,5.63E-13
1,1
1,1
1,1
1,1
1,0.999999991
1,0.999928197
1,1
1,1
0,3.48E-15
0,1.93E-17
0,1.07E-26
1,1
0,0.005744383
0,2.61E-24
1,1
1,0.999998841
0,0.029209402
1,1
0,5.11E-17
0,1.94E-25
1,0.369547318
0,4.40E-13
0,0.003019608
0,4.47E-20
0,1.45E-16
1,1
0,1.37E-07
1,0.922326895
0,1.81E-26
0,0.013594575
0,1.20E-11
1,0.98143571
0,3.31E-13
1,0.772122862
0,8.97E-16
0,1.49E-20
1,1
1,1
1,1
1,1
0,1.09E-15
1,0.999998222
1,0.997245418
0,2.98E-12
1,1
1,0.687533664
0,3.84E-15
0,6.40E-07
1,1
0,7.80E-22
1,1
0,0.001112379
0,1.42E-08
0,1.75E-06
0,1.89E-21
1,1
0,9.84E-10
0,4.04E-06
1,1
0,4.73E-10
0,5.87E-22
0,1.54E-17
1,1
0,1.58E-06
1,1
1,0.999999623
0,0.007073421
0,0.010790651
0,3.06E-18
1,1
1,0.294055514
1,1
0,1.28E-16
1,1
1,1
0,4.98E-11
0,7.25E-11
0,6.70E-20
0,2.07E-14
1,0.999999394
0,5.01E-27
1,0.999999457
1,1
1,0.999999991
1,1
0,2.18E-08
1,0.999960926
1,0.495642464
0,2.17E-13
0,7.68E-16
1,1
1,1
1,0.999992465
0,9.02E-16
0,6.55E-07
0,0.01245781
0,3.11E-04
1,0.999999028
0,2.66E-06
1,1
0,6.56E-05
1,0.120388328
1,1
1,1
0,5.67E-16
1,0.999999979
0,0.044571166
0,1.23E-18
1,0.999999999
1,0.999999999
1,0.999974226
0,1.07E-12
1,1
0,9.01E-08
0,3.39E-11
1,0.999775826
0,1.22E-08
1,1
0,1.54E-13
1,1
1,1
0,6.45E-24
1,1
0,1.27E-23
1,0.999996956
1,0.563513769
1,0.999922654
0,9.50E-17
0,7.99E-04
1,0.979789259
0,5.13E-15
0,9.94E-14
0,7.12E-11
1,1
1,1
1,1
1,0.126132602
1,0.098371785
0,1.84E-13
1,0.999401493
0,2.78E-08
0,1.00E-18
1,0.999850462
1,1
1,1
1,1
0,4.38E-05
1,0.999999997
0,7.09E-07
1,1
0,2.85E-18
0,6.23E-09
1,1
0,8.18E-06
0,3.14E-15
1,1
1,0.985163706
0,2.14E-14
1,0.999881558
1,0.99999981
1,0.999989983
0,1.20E-14
0,4.52E-14
1,0.779457307
0,3.74E-13
1,0.994806644
1,1
1,0.978364681
0,7.86E-14
1,1
1,1
0,4.68E-11
0,2.28E-06
0,3.66E-17
0,5.66E-17
1,1
1,1
0,2.34E-10
0,3.81E-24
0,5.45E-19
1,1
1,0.999999262
0,3.11E-17
1,1
0,7.72E-22
0,1.02E-11
1,1
0,0.00879107
1,1
1,0.992342571
0,3.68E-07
0,0.001114466
1,0.973363172
1,1
1,1
1,1
0,2.40E-09
1,0.879690293
1,1
0,3.76E-22
1,1
1,0.982171465
0,3.74E-04
1,1
1,0.972389519
0,0.057693561
1,0.999972377
1,1
1,1
0,1.03E-20
0,2.72E-09
1,1
0,5.77E-05
0,0.00837971
0,3.77E-15
1,1
1,0.15715931
0,0.002608798
0,8.13E-16
0,1.64E-22
1,1
1,0.999992515
1,0.992868964
1,0.999953654
0,2.53E-09
0,4.38E-10
0,3.32E-18
0,1.74E-09
0,3.15E-07
1,0.999999552
1,1
1,0.999993321
0,1.37E-13
1,0.075032706
0,3.35E-19
1,1
0,2.05E-05
1,1
0,1.61E-04
1,1
1,1
1,1
0,3.37E-04
1,0.999757275
1,1
0,8.25E-21
0,0.043329676
0,1.12E-17
1,0.999999996
0,2.78E-04
0,2.84E-07
1,1
0,9.29E-10
1,1
1,0.999986175
0,1.48E-23
1,0.999274623
1,1
1,1
1,1
0,1.63E-15
1,1
1,0.999999992
0,1.33E-14
1,0.989983925
0,5.13E-05
1,0.984921989
0,0.002643435
0,2.19E-05
0,7.98E-17
1,1
1,1
1,0.990463138
1,0.937811815
0,5.36E-14
0,9.57E-08
0,1.03E-29
0,8.12E-06
1,1
0,1.33E-06
0,4.30E-16
1,1
0,9.21E-13
1,1
1,1
1,0.531000933
0,8.66E-12
1,1
1,1
1,1
0,2.13E-24
0,0.007718473
1,0.999999345
1,1
1,1
1,0.99999645
1,1
1,1
1,1
1,0.097631509
1,1
1,1
0,2.79E-15
0,1.10E-05
1,1
1,0.999998372
1,1
1,1
1,1
1,1
1,1
0,6.98E-13
0,7.39E-12
0,6.19E-19
1,0.999593701
1,1
0,6.96E-04
0,1.12E-19
1,0.99999999
1,1
1,1
0,1.20E-15
1,0.999873111
1,0.999839951
1,1
1,0.833466571
1,1
0,5.72E-22
1,1
1,1
