test_id,is_female_rf,is_female_drf_h2o,is_female_more_epoch_nn,more-nn,is_female
485,0.06,0.087932008,3.36E-16,2.12E-05,0.049310669
486,0.915,0.947891302,1,0.998083729,0.954297101
487,0.655,0.548855564,0.999994841,0.966433981,0.734616802
488,0.97,1,0.999998678,0.998088118,0.989999559
489,0.97,0.988495408,0.999999007,0.984953815,0.986164805
490,0.895,0.862072896,0.999999496,0.992868459,0.919024131
491,0.99,1,1,0.992198957,0.996666667
492,0.995,1,1,0.999999897,0.998333333
493,0.165,0.21041198,1.24E-08,1.21E-04,0.125137331
494,0.52,0.529033842,1.36E-05,0.035263754,0.349682471
495,1,1,1,0.987287964,1
496,0.375,0.416463703,2.88E-10,0.060027051,0.263821234
497,0.99,0.99425303,1,0.999889452,0.99475101
498,0.97,0.953724322,1,0.998386984,0.974574774
499,0.45,0.546362136,1,0.980138117,0.665454045
500,0.98,1,1,0.999192639,0.993333333
501,0.21,0.296874005,3.42E-05,0.120606526,0.168969392
502,0.2,0.200708859,0.455653304,0.464757288,0.285454055
503,0.715,0.773868513,0.999999993,0.990648068,0.829622835
504,0.02,0.051335927,8.78E-10,0.023662101,0.023778643
505,0.03,0.030830364,1.23E-15,0.001751055,0.020276788
506,0.775,0.761509568,0.994066231,0.989644647,0.843525266
507,0.875,0.859071649,1,0.899475633,0.911357216
508,0.51,0.523988233,0.999999338,0.991251459,0.677995857
509,1,1,1,0.999514906,1
510,0.985,1,1,0.999995154,0.995
511,0.03,0.032109239,5.04E-38,7.28E-04,0.02070308
512,0.015,0.046146843,1.55E-11,1.83E-05,0.020382281
513,0.965,0.974849128,1,0.99760877,0.979949709
514,0.66,0.730403455,1,0.950446772,0.796801152
515,0.955,0.94204739,1,0.99404806,0.965682463
516,0.96,0.955666247,0.999999999,0.997292821,0.971888749
517,0.81,0.894900291,1,0.999983504,0.90163343
518,0.995,1,1,0.999793362,0.998333333
519,0.805,0.883002433,0.056710897,0.773183565,0.58157111
520,0.87,0.834959066,1,0.913759345,0.901653022
521,0.03,0.030830364,8.31E-09,0.002026408,0.020276791
522,0.985,1,0.999999487,0.983244551,0.994999829
523,0.135,0.144132111,3.67E-26,2.44E-04,0.093044037
524,0.99,0.988495408,0.99999999,0.999149823,0.992831799
525,0.055,0.076584493,6.23E-12,9.66E-04,0.043861498
526,0.095,0.106764488,1.69E-20,4.79E-05,0.067254829
527,0.985,0.988495408,1,0.998200979,0.991165136
528,0.015,0.030830364,1.34E-21,6.26E-05,0.015276788
529,0.62,0.654509479,0.588246138,0.39416602,0.620918539
530,0.145,0.084783545,1.20E-13,1.26E-04,0.076594515
531,0.725,0.654509479,1,0.990686926,0.793169826
532,0.085,0.154665852,0.654927407,0.062197538,0.298197753
533,0.055,0.06139808,1.27E-12,0.015299355,0.03879936
534,0.325,0.209596526,1.27E-08,0.032014178,0.178198846
535,0.02,0.030830364,2.13E-23,2.17E-04,0.016943455
536,0.03,0.007732399,5.77E-12,0.010772711,0.012577466
537,1,1,1,0.999990379,1
538,0.595,0.557103602,0.992390373,0.836851067,0.714831325
539,0.02,0.05378059,7.48E-13,0.001272457,0.02459353
540,0.3,0.31842865,1.32E-17,0.005056128,0.206142883
541,0.985,0.982727105,1,0.999999584,0.989242368
542,0.84,0.877036667,0.99999988,0.995326831,0.905678849
543,0.11,0.157735216,4.89E-05,0.005160169,0.089261387
544,0.035,0.015448224,4.72E-13,1.49E-05,0.016816075
545,0.26,0.304140623,1.02E-17,0.015685583,0.188046874
546,0.81,0.871059637,1.25E-04,0.994556759,0.560394856
547,0.065,0.192126011,1.20E-15,0.001235117,0.08570867
548,0.05,0.068999364,3.70E-13,0.009136307,0.039666455
549,0.65,0.705301559,0.477984685,0.904034087,0.611095415
550,0.845,0.871059637,0.994273791,0.993269929,0.903444476
551,0.235,0.21041198,3.93E-17,6.81E-06,0.14847066
552,0.035,0.030830364,3.03E-17,2.19E-05,0.021943455
553,0.985,0.988495408,1,0.996229088,0.991165136
554,0.015,0.046146843,1.21E-29,2.41E-06,0.020382281
555,0.99,1,1,0.999701194,0.996666667
556,0.99,1,1,0.999695538,0.996666667
557,0.965,0.936192555,0.999999926,0.980607003,0.96706416
558,0.02,0.008951788,1.87E-11,0.005020913,0.009650596
559,0,0,3.42E-16,1.66E-04,1.14E-16
560,0.96,0.988495408,1,0.999246464,0.982831803
561,0.125,0.129232359,7.09E-09,0.035328749,0.084744122
562,0.95196253,0.94204739,1,0.998661565,0.964669973
563,0.96,0.965357808,1,0.999066736,0.975119269
564,0.945,0.873053234,1,0.989122814,0.939351078
565,0,0.007732399,1.05E-16,5.18E-05,0.002577466
566,0.06,0.055166796,4.85E-09,0.001318905,0.038388934
567,1,0.99425303,1,0.994765697,0.998084343
568,0.995,0.988495408,0.999999998,0.999308625,0.994498469
569,0.86,0.877036668,1,0.970115878,0.912345556
570,0.985,0.99425303,1,0.999563185,0.993084343
571,0.015,0.030830364,7.39E-06,4.42E-05,0.015279252
572,0.29,0.266724413,0.51155192,0.064811608,0.356092111
573,0.855,0.897867764,0.999998843,0.97939343,0.917622202
574,0.92,0.936192555,1,0.999992813,0.952064185
575,0.905,0.924449995,1,0.999964046,0.943149998
576,0.98,0.985612593,1,0.990662393,0.988537531
577,0.835,0.716980165,0.996466013,0.175150782,0.849482059
578,0.095,0.106764488,1.05E-06,0.024591532,0.067255178
579,0.95,0.953724322,1,0.95921523,0.967908107
580,0.96,0.971158335,0.999998428,0.99749475,0.977052254
581,0.995,1,1,0.999942697,0.998333333
582,0,0.068999364,1.33E-14,6.09E-04,0.022999788
583,0.98,0.99425303,0.999994556,0.999940435,0.991415862
584,0.985,0.99425303,1,0.998382218,0.993084343
585,0.66,0.786180153,0.991479116,0.527998981,0.81255309
586,0.945,0.894900291,1,0.999894293,0.94663343
587,0.01,0,1.47E-19,0.001681198,0.003333333
588,0.03,0.038496784,4.42E-15,0.006327332,0.022832261
589,0.45,0.453361075,0.999989256,0.011112776,0.63445011
590,0.985,0.982727105,1,0.999939825,0.989242368
591,0.095,0.158969264,3.42E-12,0.016167024,0.084656421
592,0.865,0.895889759,0.695360966,0.989970477,0.818750242
593,0.59,0.667281752,0.001307916,0.961159507,0.419529889
594,0.385,0.311077014,1.96E-13,0.234372194,0.232025671
595,0.99,0.97694809,1,0.998669203,0.988982697
596,0,0,8.84E-20,2.78E-04,2.95E-20
597,0.94,0.962453497,0.999999999,0.994278782,0.967484499
598,0.84,0.773543885,0.754782129,0.671141477,0.789442004
599,0.315,0.289750539,0.999992797,0.02307705,0.534914445
600,0.015,0.030830364,1.27E-31,2.49E-04,0.015276788
601,0.19,0.206762417,5.74E-04,0.083242243,0.132445625
602,0.305,0.422633242,0.812083859,0.017510719,0.513239034
603,0.115,0.114269611,2.17E-23,6.09E-04,0.076423204
604,1,1,1,0.999226897,1
605,0,0.007732399,1.15E-19,3.11E-05,0.002577466
606,0.065,0.05378059,4.73E-09,0.039873139,0.039593532
607,0.365,0.388095272,0.768922044,0.293781686,0.507339105
608,0.01,0.015448224,5.59E-16,5.01E-05,0.008482741
609,0.86,0.792318319,1,0.999868187,0.884106106
610,0.82,0.755312272,0.999841158,0.932803559,0.858384477
611,0.02,0.009019519,1.54E-25,8.58E-07,0.009673173
612,0.495,0.543896914,0.999902165,0.618103794,0.679599693
613,0.3,0.246699404,6.84E-07,0.622825903,0.182233363
614,0.66,0.667281752,0.999826376,0.950335474,0.775702709
615,0.01,0.030830364,1.00E-18,2.50E-04,0.013610121
616,1,0.988495408,1,0.999996306,0.996165136
617,1,1,1,0.999915447,1
618,0.76,0.865071308,0.999999998,0.998985823,0.875023769
619,0.31,0.346330409,0.997525962,0.495441896,0.551285457
620,0.975,0.997127845,0.999999999,0.983046912,0.990709281
621,0.275,0.393680535,1.21E-07,0.119514475,0.222893552
622,0.39,0.491661689,0.159003479,0.733580672,0.346888389
623,0.06,0.046692651,1.23E-09,0.001814304,0.035564217
624,0.305,0.303982815,0.98713137,0.003770672,0.532038062
625,0.925,0.97694809,0.999868567,0.987455544,0.967272219
626,0.05,0.06139808,7.93E-12,0.002661518,0.037132693
627,0.16,0.151558488,1.41E-09,0.042631794,0.10385283
628,0.01,0.023147528,2.71E-10,2.71E-04,0.011049176
629,0.205,0.303982815,6.25E-18,0.019399331,0.169660938
630,0.99,1,1,0.99864164,0.996666667
631,0.99,0.982727105,1,0.998896883,0.990909035
632,0.99,0.988495408,1,0.999999561,0.992831803
633,0,0.008247302,1.01E-20,3.45E-07,0.002749101
634,0.07,0.038496784,3.10E-20,5.61E-04,0.036165595
635,0.925,0.900832448,1,0.970120579,0.941944149
636,1,1,1,0.999863466,1
637,0,0,1.23E-21,8.93E-05,4.09E-22
638,0.015,0.007732399,1.05E-06,0.001272581,0.007577817
639,0.98,0.982727105,1,0.990597728,0.987575702
640,0.94,0.97694809,1,0.999998644,0.97231603
641,0.975,0.988495408,1,0.999396642,0.987831803
642,0.615,0.570258041,1,0.989649624,0.728419347
643,0.11,0.103005967,7.23E-08,6.96E-05,0.071002013
644,0.96,0.953724322,1,0.999878002,0.971241441
645,0.11,0.065960791,7.70E-12,0.048756955,0.058653597
646,0.03,0.001105646,3.64E-17,2.35E-04,0.010368549
647,0.945,0.888956963,1,0.806860477,0.944652321
648,0.005,0.007732399,4.24E-09,0.007100452,0.004244134
649,0.675,0.654509479,0.999790796,0.389230718,0.776433425
650,0.41,0.102276926,5.60E-06,0.098198278,0.170760842
651,0.28,0.192126011,1.78E-10,0.002101733,0.157375337
652,0.825,0.850050845,0.999999992,0.913828496,0.891683613
653,0.015,0.015448224,1.49E-14,4.48E-04,0.010149408
654,0.02,0.046146843,6.10E-29,2.95E-06,0.022048948
655,0.01,0,9.76E-17,5.09E-06,0.003333333
656,0.155,0.136690085,8.01E-16,1.10E-05,0.097230028
657,0.955,0.982727105,0.999672358,0.998579471,0.979133154
658,1,1,0.999999999,0.999922596,1
659,0.01,0,3.53E-24,6.28E-04,0.003333333
660,0.985,0.99425303,1,0.998370249,0.993084343
661,0.01,0.007732399,6.36E-15,0.004932345,0.0059108
662,0.02,0.003868275,1.95E-14,0.001922362,0.007956092
663,0.015,0.038496784,9.64E-05,0.001116564,0.017864404
664,0.19,0.188457341,6.93E-05,0.170717596,0.126175537
665,0.99,0.982727105,1,0.999958312,0.990909035
666,0.36,0.392201334,0.999595142,0.09797477,0.583932159
667,0.97,0.94162955,1,0.975259899,0.970543183
668,0.335,0.2611092,5.56E-08,0.079553269,0.198703085
669,0.98,0.97694809,1,0.999663664,0.985649363
670,0,0,4.38E-19,3.41E-05,1.46E-19
671,0.08,0.103005967,7.90E-18,0.001756565,0.061001989
672,0.83,0.868066886,0.999999996,0.740472084,0.899355627
673,0.17,0.188457341,1.48E-22,2.46E-04,0.11948578
674,0.975,0.999179655,1,0.998969769,0.991393218
675,0.395,0.335205895,0.316271867,0.055614207,0.348825921
676,0.005,0,3.67E-09,6.89E-05,0.001666668
677,0.995,0.982727105,1,0.999975291,0.992575702
678,0.89,0.918562208,1,0.999965676,0.936187403
679,0.665,0.634031071,0.999999959,0.346517491,0.766343676
680,0.97,0.965357808,1,0.999975498,0.978452603
681,0.945,0.959546481,1,0.999744463,0.96818216
682,0.865,0.894405441,0.995060267,0.970503395,0.918155236
683,0.375,0.470312124,0.888842525,0.01288462,0.57805155
684,0.1,0.121758885,8.70E-11,0.052054749,0.073919628
685,0.01,0.007732399,7.78E-23,2.23E-04,0.0059108
686,0.14,0.136690085,1.40E-21,7.24E-04,0.092230028
687,0.39,0.42880352,1.86E-04,0.238190557,0.272996409
688,1,0.99425303,0.999999998,0.984871839,0.998084343
689,1,1,1,0.999911887,1
690,0.99,1,1,0.998378396,0.996666667
691,0.165,0.163161797,1.70E-09,0.073897064,0.109387266
692,1,0.988495408,1,0.999897356,0.996165136
693,0.985,0.998085525,1,0.99994528,0.994361842
694,0.54,0.654509479,0.999932625,0.756573219,0.731480701
695,0.035,0.06139808,7.07E-24,8.64E-05,0.032132693
696,1,0.99425303,1,0.9999885,0.998084343
697,0.955,0.94204739,1,0.996895006,0.965682463
698,0.18,0.166364488,6.75E-07,0.308771387,0.115455054
699,0.585,0.563687333,0.999991792,0.096802007,0.716226375
700,0.915,0.97694809,1,0.999629371,0.963982697
701,1,0.988495408,0.999999998,0.998791842,0.996165135
702,0.02,0.015448224,5.17E-21,4.15E-05,0.011816075
703,0.27,0.224972258,6.35E-10,0.058724314,0.164990753
704,0.895,0.918562208,0.99999241,0.989610451,0.93785154
705,0.325,0.245495888,0.273924229,0.052275256,0.281473372
706,0.975,0.988495408,1,0.999988293,0.987831803
707,0.845,0.834959066,1,0.992135119,0.893319689
708,0.98,0.982727105,1,0.993350073,0.987575702
709,0.055,0.046146843,4.54E-10,0.005306317,0.033715614
710,0.735,0.834959066,0.999999504,0.988975154,0.856652857
711,0.145,0.114710594,7.22E-09,5.36E-04,0.086570201
712,0.78,0.764652844,0.999999499,0.876360131,0.848217448
713,0.38,0.399329247,0.492040513,0.100408975,0.42378992
714,0.04,0,8.66E-14,3.83E-04,0.013333333
715,0.025,0,4.75E-12,5.67E-04,0.008333333
716,0.965,0.96825942,0.99999965,0.997894613,0.977753023
717,0.605,0.609410949,0.999998948,0.607231534,0.738136633
718,0.905,0.974054557,1,0.99794594,0.959684852
719,0.055,0.047353254,1.98E-13,0.001317797,0.034117751
720,0.97,0.988495408,1,0.9952585,0.986165136
721,0.445,0.484848019,0.999999997,0.882554159,0.643282672
722,0.98,0.99425303,1,0.973879507,0.991417677
723,0.98,0.988495408,1,0.999888806,0.989498469
724,0.525,0.589426275,0.025339062,0.80488887,0.379921779
725,0.76,0.827633663,0.999999997,0.781707618,0.862544553
726,0.97,0.956636757,1,0.99959036,0.975545586
727,0.06,0.010306179,1.46E-07,0.008763657,0.023435442
728,0.92,0.906753466,1,0.999999431,0.942251155
729,0.175,0.17374421,6.36E-21,0.081410305,0.11624807
730,0.135,0.108642257,1.04E-09,0.043603452,0.081214086
731,0.15,0.174797194,1.88E-08,0.013234215,0.108265738
732,0.955,0.971158335,0.99999999,0.990985773,0.975386108
733,0.035,0.021865455,8.59E-19,0.003214891,0.018955152
734,0.965,0.933261032,1,0.999651627,0.966087011
735,0.97,0.982727105,1,0.995280842,0.984242368
736,0.07,0.039347598,0.031395332,4.24E-04,0.04691431
737,0.79,0.804559511,1,0.599633256,0.86485317
738,0.165,0.162668817,5.01E-15,0.059249292,0.109222939
739,0.04,0.061983369,3.38E-05,0.019123333,0.034005738
740,0.98,1,1,0.999921728,0.993333333
741,0.995,1,1,0.999950734,0.998333333
742,0.015,0,4.83E-17,1.16E-05,0.005
743,0.13,0.217699702,7.75E-12,0.022787659,0.115899901
744,0.515,0.476712715,9.46E-14,0.691935,0.330570905
745,0.99,0.99425303,1,0.999648065,0.99475101
746,0.505,0.550726912,0.157272984,0.109290718,0.404333298
747,0.975,0.982727105,1,0.998218075,0.985909035
748,0.98,0.998851457,0.999999845,0.973645682,0.992950434
749,0.995,0.99425303,1,0.991857464,0.996417677
750,0.995,0.99425303,1,0.999999952,0.996417677
751,0.74,0.755312272,0.999845353,0.983759997,0.831719208
752,0.105,0.175382048,5.67E-12,9.33E-04,0.093460683
753,0.09,0.121758885,2.72E-07,0.007456141,0.070586385
754,0.915,0.900832448,1,0.98028828,0.938610816
755,0.38,0.473567003,1.61E-04,0.551109617,0.284575937
756,0.03,0.079109288,0.00255893,0.004211124,0.037222739
757,0.29,0.325221758,7.40E-09,0.171912305,0.205073922
758,0.065,0.060486046,7.57E-08,0.023511252,0.041828707
759,0.095,0.087348322,4.20E-14,0.42932585,0.060782774
760,0.82,0.824404451,0.998720087,0.987578202,0.881041513
761,0.9,0.928760703,0.999999999,0.976513612,0.942920234
762,0.005,0.007732399,1.16E-18,1.24E-05,0.004244133
763,0.015,0.030830364,9.22E-13,9.19E-04,0.015276788
764,0.56,0.602917576,1,0.788139538,0.720972525
765,0.85,0.834959066,0.999999915,0.986901917,0.894986327
766,0.065,0.046146843,3.64E-19,0.001095073,0.037048948
767,0.98,0.988495408,0.99999999,0.998934447,0.989498466
768,0.98,0.985612593,1,0.997166123,0.988537531
769,0.325,0.308418399,8.50E-05,0.416107589,0.211167816
770,0.975,0.982727105,0.999999991,0.999902355,0.985909032
771,0,0.007732399,1.06E-12,0.014935509,0.002577466
772,0.99,0.982727105,1,0.999410271,0.990909035
773,0.965,0.97694809,1,0.959576109,0.980649363
774,0.995,0.982727105,1,0.999999858,0.992575702
775,0.29,0.318156647,3.71E-04,0.003096505,0.202842668
776,0.32,0.300129208,0.002032571,0.073760989,0.20738726
777,0.985,0.982727105,1,0.979511826,0.989242368
778,0.25,0.253911768,8.09E-08,0.013384388,0.167970616
779,0.945,0.971158335,1,0.999631572,0.972052778
780,0.535,0.584527892,0.847091457,0.865557458,0.655539783
781,0.95,0.936192555,1,0.999358941,0.962064185
782,0.21,0.41507123,0.282479595,0.327757619,0.302516942
783,0.98,0.97694809,0.999999959,0.990753994,0.98564935
784,1,0.99425303,1,0.99995085,0.998084343
785,0.025,0.007732399,8.77E-19,1.65E-04,0.0109108
786,0.18,0.217699702,1.04E-13,0.014511674,0.132566567
787,0.91,0.953724322,1,0.998616543,0.954574774
788,0.97,0.982727105,1,0.999995924,0.984242368
789,0.805,0.798444761,0.999743875,0.987501073,0.867729545
790,0.92,0.918562208,1,0.999999862,0.946187403
791,0.105,0.106764488,6.26E-16,0.144547492,0.070588163
792,0.97,0.953724322,1,0.999481947,0.974574774
793,0.02,0.023147528,4.61E-15,2.27E-05,0.014382509
794,0.905,0.912663376,0.999999947,0.993252269,0.939221107
795,0.085,0.099243465,9.11E-08,0.001409843,0.061414519
796,0.06,0.144132111,2.12E-19,0.078319221,0.068044037
797,0.99,0.97694809,1,0.997002454,0.988982697
798,0.94,0.909709807,1,0.998217125,0.949903269
799,0.85,0.822833951,1,0.999705365,0.89094465
800,1,1,1,0.999944642,1
801,0.99,0.982727105,1,0.999929997,0.990909035
802,0.68,0.736648673,0.999999969,0.999258804,0.805549547
803,0.26,0.289988224,1.75E-15,0.004232094,0.183329408
804,0.995,0.99408384,1,0.997452077,0.99636128
805,0.41,0.40199221,0.798043367,0.507821896,0.536678526
806,0.515,0.501727482,0.005781318,0.357416083,0.340836267
807,0.17,0.192126011,4.21E-11,0.001951635,0.12070867
808,0.03,0.015448224,6.44E-12,0.002428367,0.015149408
809,0.09,0.042323856,7.87E-16,3.23E-04,0.044107952
810,0.495,0.509880082,0.910276154,0.074151869,0.638385412
811,0.83,0.855466401,0.918624054,0.897234047,0.868030152
812,0.025,0.031378509,5.19E-22,5.55E-04,0.018792836
813,0.58,0.639973793,0.999442949,0.87755248,0.739805581
814,1,0.99425303,1,0.993141889,0.998084343
815,0.96,0.971158335,1,0.999858234,0.977052778
816,0.185,0.233679374,0.936456404,0.027853954,0.451711926
817,0.17,0.136690085,1.13E-09,1.78E-04,0.102230029
818,0.14,0.099403652,2.00E-14,0.073864862,0.079801217
819,0.18,0.166997643,1.16E-10,0.042221817,0.115665881
820,0.935,0.924449995,1,0.998501846,0.953149998
821,0.77,0.72414617,0.999999396,0.448015843,0.831381855
822,0.06,0.032337562,4.98E-18,0.068897205,0.030779187
823,0.005,0,5.65E-18,6.31E-05,0.001666667
824,0.52,0.539781023,0.942289572,0.278771417,0.667356865
825,0.005,0.038496784,1.06E-07,0.002074946,0.014498964
826,0.04,0.01578737,3.88E-14,0.03230819,0.01859579
827,0.995,1,1,0.999807674,0.998333333
828,1,0.97694809,1,0.999961452,0.99231603
829,0.375,0.385995492,0.005068432,0.193980352,0.255354641
830,0.99,1,1,0.953869952,0.996666667
831,0.99,1,1,0.999968477,0.996666667
832,0.995,0.988495408,1,0.989554775,0.994498469
833,0.56,0.550506808,1,0.992986009,0.703502269
834,0.005,0.002743885,6.07E-14,1.42E-04,0.002581295
835,0.995,1,1,0.999998525,0.998333333
836,0.355,0.363822287,3.05E-12,0.525122526,0.239607429
837,0.095,0.05378059,5.57E-10,0.040987902,0.04959353
838,0.095,0.046788063,1.52E-11,0.080386562,0.047262688
839,0.99,1,1,0.999976611,0.996666667
840,0.01,0.026991001,4.05E-33,1.30E-05,0.012330334
841,0.995,0.988495408,1,0.997802842,0.994498469
842,0.095,0.094220592,5.31E-16,0.009897074,0.063073531
843,0.19,0.250307455,3.04E-25,9.66E-05,0.146769152
844,0.08,0.076584493,1.86E-07,3.56E-04,0.052194893
845,0.925,0.96825942,0.999444893,0.988786581,0.964234771
846,0.68,0.705301559,1.03E-05,0.073192023,0.461770618
847,0.005,0.015806697,3.85E-19,0.007029147,0.006935566
848,0.995,0.982727105,1,0.999488934,0.992575702
849,0.07,0.106514043,1.13E-07,0.013442148,0.058838052
850,0.745,0.743919556,0.704482635,0.568751065,0.731134064
851,0.97,0.982727105,1,0.999953729,0.984242368
852,0.995,0.988495408,0.999998906,0.99511064,0.994498105
853,0.955,0.959546481,1,0.997311497,0.971515494
854,0.535,0.613732776,0.999998504,0.970844917,0.71624376
855,0.075,0.076584493,1.08E-33,2.90E-07,0.050528164
856,0.03,0.068999364,4.71E-05,0.042465262,0.033015477
857,0.005,0,1.02E-17,6.06E-05,0.001666667
858,0.005,0,6.97E-18,5.12E-04,0.001666667
859,0.995,0.982727105,1,0.997904871,0.992575702
860,0.945,0.957606966,0.999999999,0.994367644,0.967535655
861,0.425,0.460151721,3.11E-06,0.326074059,0.29505161
862,0.95,0.965357808,1,0.999969877,0.971785936
863,0.045,0.05378059,3.19E-27,0.001545902,0.032926863
864,0.965,0.979838938,1,0.994345114,0.981612979
865,1,1,1,0.939070027,1
866,0.195,0.275155672,6.65E-11,0.02354704,0.156718557
867,0.665,0.635257254,0.989932041,0.209292255,0.763396432
868,0.37,0.335792295,3.21E-07,0.050122706,0.235264205
869,0.99,0.97694809,1,0.997939453,0.988982697
870,0.99,0.971158335,0.999999997,0.999916895,0.987052777
871,0.995,0.997127845,1,0.999995089,0.997375948
872,0.925,0.846033365,1,0.999127485,0.923677788
873,0.99,0.99425303,1,0.99643676,0.99475101
874,0.495,0.514950013,0.982242248,0.302077165,0.664064087
875,0.04,0.080371015,9.37E-12,8.44E-05,0.040123672
876,0.425,0.457728058,2.44E-09,6.11E-05,0.294242687
877,0.995,1,1,0.999982214,0.998333333
878,0.07,0.068999364,7.39E-06,6.83E-04,0.046335584
879,0.97,0.930326767,1,0.996156068,0.966775589
880,0.99,0.982727105,1,0.99140813,0.990909035
881,0.755,0.736648673,0.999928238,0.726739926,0.830525637
882,1,1,1,0.999999966,1
883,0.725,0.772840411,0.999999577,0.53903531,0.83261333
884,0.12,0.163901139,3.40E-21,0.071821707,0.094633713
885,0.99,0.99425303,1,0.997664657,0.99475101
886,0.66,0.736648673,1,0.935266143,0.798882891
887,0.185,0.224818572,0.073708392,0.042237337,0.161175655
888,0.06,0.05378059,0.019445871,0.026198419,0.044408821
889,0.04,0.023147528,4.79E-20,4.05E-05,0.021049176
890,0.995,0.991375552,1,0.999874766,0.995458517
891,0.985,0.988495408,1,0.995206489,0.991165136
